verb_id,language,mood,tense,pronoun,conjugated_form
7,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,nosotros,pido
7,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,vosotros,pido
7,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,ellos/ellas,pido
7,ES,Subjuntivo,Subjuntivo futuro,yo,piré
7,ES,Subjuntivo,Subjuntivo futuro,tú,piría
7,ES,Subjuntivo,Subjuntivo futuro,él/ella,pieres
7,ES,Subjuntivo,Subjuntivo futuro,nosotros,pirá
7,ES,Subjuntivo,Subjuntivo futuro,vosotros,piría
7,ES,Subjuntivo,Subjuntivo futuro,ellos/ellas,piéremos
7,ES,Subjuntivo,Subjuntivo futuro perfecto,yo,pido
7,ES,Subjuntivo,Subjuntivo futuro perfecto,tú,pido
7,ES,Subjuntivo,Subjuntivo futuro perfecto,él/ella,pido
7,ES,Subjuntivo,Subjuntivo futuro perfecto,nosotros,pido
7,ES,Subjuntivo,Subjuntivo futuro perfecto,vosotros,pido
7,ES,Subjuntivo,Subjuntivo futuro perfecto,ellos/ellas,pido
7,ES,Subjuntivo,Subjuntivo presente,yo,pueda
7,ES,Subjuntivo,Subjuntivo presente,tú,puedas
7,ES,Subjuntivo,Subjuntivo presente,él/ella,pueda
7,ES,Subjuntivo,Subjuntivo presente,nosotros,podamos
7,ES,Subjuntivo,Subjuntivo presente,vosotros,podáis
7,ES,Subjuntivo,Subjuntivo presente,ellos/ellas,puedan
7,ES,Subjuntivo,Subjuntivo pretérito perfecto,yo,podido
7,ES,Subjuntivo,Subjuntivo pretérito perfecto,tú,podido
7,ES,Subjuntivo,Subjuntivo pretérito perfecto,él/ella,podido
7,ES,Subjuntivo,Subjuntivo pretérito perfecto,nosotros,podido
7,ES,Subjuntivo,Subjuntivo pretérito perfecto,vosotros,podido
7,ES,Subjuntivo,Subjuntivo pretérito perfecto,ellos/ellas,podido
7,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,yo,pudiera
7,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,tú,pudieras
7,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,él/ella,pudiera
7,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,nosotros,pudiéramos
7,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,vosotros,pudierais
7,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,ellos/ellas,pudieran
7,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,yo,podido
7,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,tú,podido
7,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,él/ella,podido
7,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,nosotros,podido
7,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,vosotros,podido
7,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,ellos/ellas,podido
7,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,yo,pudiese
7,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,tú,pudieses
7,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,él/ella,pudiese
7,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,nosotros,pudiésemos
7,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,vosotros,pudieseis
7,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,ellos/ellas,pudiesen
7,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,yo,podido
7,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,tú,podido
7,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,él/ella,podido
7,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,nosotros,podido
7,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,vosotros,podido
7,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,ellos/ellas,podido
7,ES,Subjuntivo,Subjuntivo futuro,yo,pudiere
7,ES,Subjuntivo,Subjuntivo futuro,tú,pudieres
7,ES,Subjuntivo,Subjuntivo futuro,él/ella,pudiere
7,ES,Subjuntivo,Subjuntivo futuro,nosotros,pudiéremos
7,ES,Subjuntivo,Subjuntivo futuro,vosotros,pudiereis
7,ES,Subjuntivo,Subjuntivo futuro,ellos/ellas,pudieren
7,ES,Subjuntivo,Subjuntivo futuro perfecto,yo,podido
7,ES,Subjuntivo,Subjuntivo futuro perfecto,tú,podido
7,ES,Subjuntivo,Subjuntivo futuro perfecto,él/ella,podido
7,ES,Subjuntivo,Subjuntivo futuro perfecto,nosotros,podido
7,ES,Subjuntivo,Subjuntivo futuro perfecto,vosotros,podido
7,ES,Subjuntivo,Subjuntivo futuro perfecto,ellos/ellas,podido
7,ES,Imperativo,Imperativo,tú,puede
7,ES,Imperativo,Imperativo,él/ella,pueda
7,ES,Imperativo,Imperativo,nosotros,podamos
7,ES,Imperativo,Imperativo,vosotros,poded
7,ES,Imperativo,Imperativo,ellos/ellas,puedan
7,ES,Imperativo,Imperativo,tú no,puedas
7,ES,Imperativo,Imperativo,él/ella no,pueda
7,ES,Imperativo,Imperativo,nosotros no,podamos
7,ES,Imperativo,Imperativo,vosotros no,podáis
7,ES,Imperativo,Imperativo,ellos/ellas no,puedan
7,ES,Condicional,Condicional,yo,podría
7,ES,Condicional,Condicional,tú,podrías
7,ES,Condicional,Condicional,él/ella,podría
7,ES,Condicional,Condicional,nosotros,podríamos
7,ES,Condicional,Condicional,vosotros,podríais
7,ES,Condicional,Condicional,ellos/ellas,podrían
7,ES,Condicional,perfecto,yo,podido
7,ES,Condicional,perfecto,tú,podido
7,ES,Condicional,perfecto,él/ella,podido
7,ES,Condicional,perfecto,nosotros,podido
7,ES,Condicional,perfecto,vosotros,podido
7,ES,Condicional,perfecto,ellos/ellas,podido
7,ES,Infinitivo,Infinitivo,,poder
7,ES,Gerundio,Gerundio,,pudiendo
7,ES,Participo,Participo,,podido
8,FR,Infinitif,Infinitif,,parler
8,FR,Indicatif,présent,je,parle
8,FR,Indicatif,présent,tu,parles
8,FR,Indicatif,présent,"il (elle, on)",parle
8,FR,Indicatif,présent,nous,parlons
8,FR,Indicatif,présent,vous,parlez
8,FR,Indicatif,présent,ils (elles),parlent
8,FR,Indicatif,imparfait,je,parlais
8,FR,Indicatif,imparfait,tu,parlais
8,FR,Indicatif,imparfait,"il (elle, on)",parlait
8,FR,Indicatif,imparfait,nous,parlions
8,FR,Indicatif,imparfait,vous,parliez
8,FR,Indicatif,imparfait,ils (elles),parlaient
8,FR,Indicatif,futur,je,parlerai
8,FR,Indicatif,futur,tu,parleras
8,FR,Indicatif,futur,"il (elle, on)",parlera
8,FR,Indicatif,futur,nous,parlerons
8,FR,Indicatif,futur,vous,parlerez
8,FR,Indicatif,futur,ils (elles),parleront
8,FR,Indicatif,passé simple,je,parlai
8,FR,Indicatif,passé simple,tu,parlas
8,FR,Indicatif,passé simple,"il (elle, on)",parla
8,FR,Indicatif,passé simple,nous,parlâmes
8,FR,Indicatif,passé simple,vous,parlâtes
8,FR,Indicatif,passé simple,ils (elles),parlèrent
8,FR,Conditionnel,Conditionnel présent,je,parlerais
8,FR,Conditionnel,Conditionnel présent,tu,parlerais
8,FR,Conditionnel,Conditionnel présent,"il (elle, on)",parlerait
8,FR,Conditionnel,Conditionnel présent,nous,parlerions
8,FR,Conditionnel,Conditionnel présent,vous,parleriez
8,FR,Conditionnel,Conditionnel présent,ils (elles),parleraient
8,FR,Subjonctif,Subjonctif présent,je,parle
8,FR,Subjonctif,Subjonctif présent,tu,parles
8,FR,Subjonctif,Subjonctif présent,"il (elle, on)",parle
8,FR,Subjonctif,Subjonctif présent,nous,parlions
8,FR,Subjonctif,Subjonctif présent,vous,parliez
8,FR,Subjonctif,Subjonctif présent,ils (elles),parlent
8,FR,Subjonctif,Subjonctif imparfait,je,parlasse
8,FR,Subjonctif,Subjonctif imparfait,tu,parlasses
8,FR,Subjonctif,Subjonctif imparfait,"il (elle, on)",parlât
8,FR,Subjonctif,Subjonctif imparfait,nous,parlassions
8,FR,Subjonctif,Subjonctif imparfait,vous,parlassiez
8,FR,Subjonctif,Subjonctif imparfait,ils (elles),parlassent
8,FR,Imperatif,Impératif,,parlez
8,FR,Participe,Participe présent,,parlant
8,FR,Participe,Participe passé,masculin singulier,parlé
8,FR,Participe,Participe passé,masculin pluriel,parlés
8,FR,Participe,Participe passé,feminin singulier,parlée
8,FR,Participe,Participe passé,feminin pluriel,parlées
8,FR,Indicatif,Passé composé,je,j'ai parlé
8,FR,Indicatif,Passé composé,tu,as parlé
8,FR,Indicatif,Passé composé,"il (elle, on)",a parlé
8,FR,Indicatif,Passé composé,nous,avons parlé
8,FR,Indicatif,Passé composé,vous,avez parlé
8,FR,Indicatif,Passé composé,ils (elles),ont parlé
8,ES,Indicativo,Imperfecto,tú,hablí
8,ES,Indicativo,Imperfecto,él/ella,hablías
8,ES,Indicativo,Imperfecto,vosotros,hablió
8,ES,Indicativo,Imperfecto,ellos/ellas,hablíamos
8,ES,Indicativo,Pretérito pluscuamperfecto,yo,hablido
8,ES,Indicativo,Pretérito pluscuamperfecto,tú,hablido
8,ES,Indicativo,Pretérito pluscuamperfecto,él/ella,hablido
8,ES,Indicativo,Pretérito pluscuamperfecto,nosotros,hablido
8,ES,Indicativo,Pretérito pluscuamperfecto,vosotros,hablido
8,ES,Indicativo,Pretérito pluscuamperfecto,ellos/ellas,hablido
8,ES,Indicativo,Presente,yo,hablo
8,ES,Indicativo,Presente,tú,hablas
8,ES,Indicativo,Presente,él/ella,habla
8,ES,Indicativo,Presente,nosotros,hablamos
8,ES,Indicativo,Presente,vosotros,habláis
8,ES,Indicativo,Presente,ellos/ellas,hablan
8,ES,Indicativo,pretérito perfecto compuesto,yo,hablado
8,ES,Indicativo,pretérito perfecto compuesto,tú,hablado
8,ES,Indicativo,pretérito perfecto compuesto,él/ella,hablado
8,ES,Indicativo,pretérito perfecto compuesto,nosotros,hablado
8,ES,Indicativo,pretérito perfecto compuesto,vosotros,hablado
8,ES,Indicativo,pretérito perfecto compuesto,ellos/ellas,hablado
8,ES,Indicativo,Imperfecto,yo,hablaba
8,ES,Indicativo,Imperfecto,tú,hablabas
8,ES,Indicativo,Imperfecto,él/ella,hablaba
8,ES,Indicativo,Imperfecto,nosotros,hablábamos
8,ES,Indicativo,Imperfecto,vosotros,hablabais
8,ES,Indicativo,Imperfecto,ellos/ellas,hablaban
8,ES,Indicativo,pretérito pluscuamperfecto,yo,hablado
8,ES,Indicativo,pretérito pluscuamperfecto,tú,hablado
8,ES,Indicativo,pretérito pluscuamperfecto,él/ella,hablado
8,ES,Indicativo,pretérito pluscuamperfecto,nosotros,hablado
8,ES,Indicativo,pretérito pluscuamperfecto,vosotros,hablado
8,ES,Indicativo,pretérito pluscuamperfecto,ellos/ellas,hablado
8,ES,Indicativo,Pretérito indefinido,yo,hablé
8,ES,Indicativo,Pretérito indefinido,tú,hablaste
8,ES,Indicativo,Pretérito indefinido,él/ella,habló
8,ES,Indicativo,Pretérito indefinido,nosotros,hablamos
8,ES,Indicativo,Pretérito indefinido,vosotros,hablasteis
8,ES,Indicativo,Pretérito indefinido,ellos/ellas,hablaron
8,ES,Indicativo,pretérito anterior,yo,hablado
8,ES,Indicativo,pretérito anterior,tú,hablado
8,ES,Indicativo,pretérito anterior,él/ella,hablado
8,ES,Indicativo,pretérito anterior,nosotros,hablado
8,ES,Indicativo,pretérito anterior,vosotros,hablado
8,ES,Indicativo,pretérito anterior,ellos/ellas,hablado
8,ES,Indicativo,Futuro,yo,hablaré
8,ES,Indicativo,Futuro,tú,hablarás
8,ES,Indicativo,Futuro,él/ella,hablará
8,ES,Indicativo,Futuro,nosotros,hablaremos
8,ES,Indicativo,Futuro,vosotros,hablaréis
8,ES,Indicativo,Futuro,ellos/ellas,hablarán
8,ES,Indicativo,futuro perfecto,yo,hablado
8,ES,Indicativo,futuro perfecto,tú,hablado
8,ES,Indicativo,futuro perfecto,él/ella,hablado
8,ES,Indicativo,futuro perfecto,nosotros,hablado
8,ES,Indicativo,futuro perfecto,vosotros,hablado
8,ES,Indicativo,futuro perfecto,ellos/ellas,hablado
8,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,tú,habliese
8,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,él/ella,hablieras
8,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,vosotros,habliese
8,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,ellos/ellas,habliéramos
8,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,yo,hablido
8,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,tú,hablido
8,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,él/ella,hablido
8,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,nosotros,hablido
8,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,vosotros,hablido
8,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,ellos/ellas,hablido
8,ES,Subjuntivo,Subjuntivo futuro,yo,habliré
8,ES,Subjuntivo,Subjuntivo futuro,tú,habliría
8,ES,Subjuntivo,Subjuntivo futuro,él/ella,hablieres
8,ES,Subjuntivo,Subjuntivo futuro,nosotros,hablirá
8,ES,Subjuntivo,Subjuntivo futuro,vosotros,habliría
8,ES,Subjuntivo,Subjuntivo futuro,ellos/ellas,habliéremos
8,ES,Subjuntivo,Subjuntivo futuro perfecto,yo,hablido
8,ES,Subjuntivo,Subjuntivo futuro perfecto,tú,hablido
8,ES,Subjuntivo,Subjuntivo futuro perfecto,él/ella,hablido
8,ES,Subjuntivo,Subjuntivo futuro perfecto,nosotros,hablido
8,ES,Subjuntivo,Subjuntivo futuro perfecto,vosotros,hablido
8,ES,Subjuntivo,Subjuntivo futuro perfecto,ellos/ellas,hablido
8,ES,Subjuntivo,Subjuntivo presente,yo,hable
8,ES,Subjuntivo,Subjuntivo presente,tú,hables
8,ES,Subjuntivo,Subjuntivo presente,él/ella,hable
8,ES,Subjuntivo,Subjuntivo presente,nosotros,hablemos
8,ES,Subjuntivo,Subjuntivo presente,vosotros,habléis
8,ES,Subjuntivo,Subjuntivo presente,ellos/ellas,hablen
8,ES,Subjuntivo,Subjuntivo pretérito perfecto,yo,hablado
8,ES,Subjuntivo,Subjuntivo pretérito perfecto,tú,hablado
8,ES,Subjuntivo,Subjuntivo pretérito perfecto,él/ella,hablado
8,ES,Subjuntivo,Subjuntivo pretérito perfecto,nosotros,hablado
8,ES,Subjuntivo,Subjuntivo pretérito perfecto,vosotros,hablado
8,ES,Subjuntivo,Subjuntivo pretérito perfecto,ellos/ellas,hablado
8,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,yo,hablara
8,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,tú,hablaras
8,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,él/ella,hablara
8,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,nosotros,habláramos
8,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,vosotros,hablarais
8,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,ellos/ellas,hablaran
8,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,yo,hablado
8,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,tú,hablado
8,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,él/ella,hablado
8,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,nosotros,hablado
8,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,vosotros,hablado
8,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,ellos/ellas,hablado
8,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,yo,hablase
8,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,tú,hablases
8,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,él/ella,hablase
8,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,nosotros,hablásemos
8,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,vosotros,hablaseis
8,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,ellos/ellas,hablasen
8,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,yo,hablado
8,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,tú,hablado
8,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,él/ella,hablado
8,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,nosotros,hablado
8,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,vosotros,hablado
8,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,ellos/ellas,hablado
8,ES,Subjuntivo,Subjuntivo futuro,yo,hablare
8,ES,Subjuntivo,Subjuntivo futuro,tú,hablares
8,ES,Subjuntivo,Subjuntivo futuro,él/ella,hablare
8,ES,Subjuntivo,Subjuntivo futuro,nosotros,habláremos
8,ES,Subjuntivo,Subjuntivo futuro,vosotros,hablareis
8,ES,Subjuntivo,Subjuntivo futuro,ellos/ellas,hablaren
8,ES,Subjuntivo,Subjuntivo futuro perfecto,yo,hablado
8,ES,Subjuntivo,Subjuntivo futuro perfecto,tú,hablado
8,ES,Subjuntivo,Subjuntivo futuro perfecto,él/ella,hablado
8,ES,Subjuntivo,Subjuntivo futuro perfecto,nosotros,hablado
8,ES,Subjuntivo,Subjuntivo futuro perfecto,vosotros,hablado
8,ES,Subjuntivo,Subjuntivo futuro perfecto,ellos/ellas,hablado
8,ES,Imperativo,Imperativo,tú,habla
8,ES,Imperativo,Imperativo,él/ella,hable
8,ES,Imperativo,Imperativo,nosotros,hablemos
8,ES,Imperativo,Imperativo,vosotros,hablad
8,ES,Imperativo,Imperativo,ellos/ellas,hablen
8,ES,Imperativo,Imperativo,tú no,hables
8,ES,Imperativo,Imperativo,él/ella no,hable
8,ES,Imperativo,Imperativo,nosotros no,hablemos
8,ES,Imperativo,Imperativo,vosotros no,habléis
8,ES,Imperativo,Imperativo,ellos/ellas no,hablen
8,ES,Condicional,Condicional,yo,hablaría
8,ES,Condicional,Condicional,tú,hablarías
8,ES,Condicional,Condicional,él/ella,hablaría
8,ES,Condicional,Condicional,nosotros,hablaríamos
8,ES,Condicional,Condicional,vosotros,hablaríais
8,ES,Condicional,Condicional,ellos/ellas,hablarían
8,ES,Condicional,perfecto,yo,hablado
8,ES,Condicional,perfecto,tú,hablado
8,ES,Condicional,perfecto,él/ella,hablado
8,ES,Condicional,perfecto,nosotros,hablado
8,ES,Condicional,perfecto,vosotros,hablado
8,ES,Condicional,perfecto,ellos/ellas,hablado
8,ES,Infinitivo,Infinitivo,,hablar
8,ES,Gerundio,Gerundio,,hablando
8,ES,Participo,Participo,,hablado
9,FR,Infinitif,Infinitif,,aller
9,FR,Indicatif,présent,je,vais
9,FR,Indicatif,présent,tu,vas
9,FR,Indicatif,présent,"il (elle, on)",va
9,FR,Indicatif,présent,nous,allons
9,FR,Indicatif,présent,vous,allez
9,FR,Indicatif,présent,ils (elles),vont
9,FR,Indicatif,imparfait,je,allais
9,FR,Indicatif,imparfait,tu,allais
9,FR,Indicatif,imparfait,"il (elle, on)",allait
9,FR,Indicatif,imparfait,nous,allions
9,FR,Indicatif,imparfait,vous,alliez
9,FR,Indicatif,imparfait,ils (elles),allaient
9,FR,Indicatif,futur,je,irai
9,FR,Indicatif,futur,tu,iras
9,FR,Indicatif,futur,"il (elle, on)",ira
9,FR,Indicatif,futur,nous,irons
9,FR,Indicatif,futur,vous,irez
9,FR,Indicatif,futur,ils (elles),iront
9,FR,Indicatif,passé simple,je,allai
9,FR,Indicatif,passé simple,tu,allas
9,FR,Indicatif,passé simple,"il (elle, on)",alla
9,FR,Indicatif,passé simple,nous,allâmes
9,FR,Indicatif,passé simple,vous,allâtes
9,FR,Indicatif,passé simple,ils (elles),allèrent
9,FR,Conditionnel,Conditionnel présent,je,irais
9,FR,Conditionnel,Conditionnel présent,tu,irais
9,FR,Conditionnel,Conditionnel présent,"il (elle, on)",irait
9,FR,Conditionnel,Conditionnel présent,nous,irions
9,FR,Conditionnel,Conditionnel présent,vous,iriez
9,FR,Conditionnel,Conditionnel présent,ils (elles),iraient
9,FR,Subjonctif,Subjonctif présent,je,aille
9,FR,Subjonctif,Subjonctif présent,tu,ailles
9,FR,Subjonctif,Subjonctif présent,"il (elle, on)",aille
9,FR,Subjonctif,Subjonctif présent,nous,allions
9,FR,Subjonctif,Subjonctif présent,vous,alliez
9,FR,Subjonctif,Subjonctif présent,ils (elles),aillent
9,FR,Subjonctif,Subjonctif imparfait,je,allasse
9,FR,Subjonctif,Subjonctif imparfait,tu,allasses
9,FR,Subjonctif,Subjonctif imparfait,"il (elle, on)",allât
9,FR,Subjonctif,Subjonctif imparfait,nous,allassions
9,FR,Subjonctif,Subjonctif imparfait,vous,allassiez
9,FR,Subjonctif,Subjonctif imparfait,ils (elles),allassent
9,FR,Imperatif,Impératif,,allez
9,FR,Participe,Participe présent,,allant
9,FR,Participe,Participe passé,masculin singulier,allé
9,FR,Participe,Participe passé,masculin pluriel,allés
9,FR,Participe,Participe passé,feminin singulier,allée
9,FR,Participe,Participe passé,feminin pluriel,allées
9,FR,Indicatif,Passé composé,je,suis allé(e)
9,FR,Indicatif,Passé composé,tu,es allé(e)
9,FR,Indicatif,Passé composé,"il (elle, on)",est allé(e)
9,FR,Indicatif,Passé composé,nous,sommes allé(e)s
9,FR,Indicatif,Passé composé,vous,êtes allé(e)(s)
9,FR,Indicatif,Passé composé,ils (elles),sont allé(e)s
9,ES,Indicativo,Imperfecto,tú,í
9,ES,Indicativo,Imperfecto,él/ella,ías
9,ES,Indicativo,Imperfecto,vosotros,ió
9,ES,Indicativo,Imperfecto,ellos/ellas,íamos
9,ES,Indicativo,Pretérito pluscuamperfecto,yo,ido
9,ES,Indicativo,Pretérito pluscuamperfecto,tú,ido
9,ES,Indicativo,Pretérito pluscuamperfecto,él/ella,ido
9,ES,Indicativo,Pretérito pluscuamperfecto,nosotros,ido
9,ES,Indicativo,Pretérito pluscuamperfecto,vosotros,ido
9,ES,Indicativo,Pretérito pluscuamperfecto,ellos/ellas,ido
9,ES,Indicativo,Presente,yo,voy
9,ES,Indicativo,Presente,tú,vas
9,ES,Indicativo,Presente,él/ella,va
9,ES,Indicativo,Presente,nosotros,vamos
9,ES,Indicativo,Presente,vosotros,vais
9,ES,Indicativo,Presente,ellos/ellas,van
9,ES,Indicativo,pretérito perfecto compuesto,yo,ido
9,ES,Indicativo,pretérito perfecto compuesto,tú,ido
9,ES,Indicativo,pretérito perfecto compuesto,él/ella,ido
9,ES,Indicativo,pretérito perfecto compuesto,nosotros,ido
9,ES,Indicativo,pretérito perfecto compuesto,vosotros,ido
9,ES,Indicativo,pretérito perfecto compuesto,ellos/ellas,ido
9,ES,Indicativo,Imperfecto,yo,iba
9,ES,Indicativo,Imperfecto,tú,ibas
9,ES,Indicativo,Imperfecto,él/ella,iba
9,ES,Indicativo,Imperfecto,nosotros,íbamos
9,ES,Indicativo,Imperfecto,vosotros,ibais
9,ES,Indicativo,Imperfecto,ellos/ellas,iban
9,ES,Indicativo,pretérito pluscuamperfecto,yo,ido
9,ES,Indicativo,pretérito pluscuamperfecto,tú,ido
9,ES,Indicativo,pretérito pluscuamperfecto,él/ella,ido
9,ES,Indicativo,pretérito pluscuamperfecto,nosotros,ido
9,ES,Indicativo,pretérito pluscuamperfecto,vosotros,ido
9,ES,Indicativo,pretérito pluscuamperfecto,ellos/ellas,ido
9,ES,Indicativo,Pretérito indefinido,yo,fui
9,ES,Indicativo,Pretérito indefinido,tú,fuiste
9,ES,Indicativo,Pretérito indefinido,él/ella,fue
9,ES,Indicativo,Pretérito indefinido,nosotros,fuimos
9,ES,Indicativo,Pretérito indefinido,vosotros,fuisteis
9,ES,Indicativo,Pretérito indefinido,ellos/ellas,fueron
9,ES,Indicativo,pretérito anterior,yo,ido
9,ES,Indicativo,pretérito anterior,tú,ido
9,ES,Indicativo,pretérito anterior,él/ella,ido
9,ES,Indicativo,pretérito anterior,nosotros,ido
9,ES,Indicativo,pretérito anterior,vosotros,ido
9,ES,Indicativo,pretérito anterior,ellos/ellas,ido
9,ES,Indicativo,Futuro,yo,iré
9,ES,Indicativo,Futuro,tú,irás
9,ES,Indicativo,Futuro,él/ella,irá
9,ES,Indicativo,Futuro,nosotros,iremos
9,ES,Indicativo,Futuro,vosotros,iréis
9,ES,Indicativo,Futuro,ellos/ellas,irán
9,ES,Indicativo,futuro perfecto,yo,ido
9,ES,Indicativo,futuro perfecto,tú,ido
9,ES,Indicativo,futuro perfecto,él/ella,ido
9,ES,Indicativo,futuro perfecto,nosotros,ido
9,ES,Indicativo,futuro perfecto,vosotros,ido
9,ES,Indicativo,futuro perfecto,ellos/ellas,ido
9,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,tú,iese
9,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,él/ella,ieras
9,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,vosotros,iese
9,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,ellos/ellas,iéramos
9,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,yo,ido
9,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,tú,ido
9,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,él/ella,ido
9,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,nosotros,ido
9,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,vosotros,ido
9,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,ellos/ellas,ido
9,ES,Subjuntivo,Subjuntivo futuro,yo,iré
9,ES,Subjuntivo,Subjuntivo futuro,tú,iría
9,ES,Subjuntivo,Subjuntivo futuro,él/ella,ieres
9,ES,Subjuntivo,Subjuntivo futuro,nosotros,irá
9,ES,Subjuntivo,Subjuntivo futuro,vosotros,iría
9,ES,Subjuntivo,Subjuntivo futuro,ellos/ellas,iéremos
9,ES,Subjuntivo,Subjuntivo futuro perfecto,yo,ido
9,ES,Subjuntivo,Subjuntivo futuro perfecto,tú,ido
9,ES,Subjuntivo,Subjuntivo futuro perfecto,él/ella,ido
9,ES,Subjuntivo,Subjuntivo futuro perfecto,nosotros,ido
9,ES,Subjuntivo,Subjuntivo futuro perfecto,vosotros,ido
9,ES,Subjuntivo,Subjuntivo futuro perfecto,ellos/ellas,ido
9,ES,Subjuntivo,Subjuntivo presente,yo,vaya
9,ES,Subjuntivo,Subjuntivo presente,tú,vayas
9,ES,Subjuntivo,Subjuntivo presente,él/ella,vaya
9,ES,Subjuntivo,Subjuntivo presente,nosotros,vayamos
9,ES,Subjuntivo,Subjuntivo presente,vosotros,vayáis
9,ES,Subjuntivo,Subjuntivo presente,ellos/ellas,vayan
9,ES,Subjuntivo,Subjuntivo pretérito perfecto,yo,ido
9,ES,Subjuntivo,Subjuntivo pretérito perfecto,tú,ido
9,ES,Subjuntivo,Subjuntivo pretérito perfecto,él/ella,ido
9,ES,Subjuntivo,Subjuntivo pretérito perfecto,nosotros,ido
9,ES,Subjuntivo,Subjuntivo pretérito perfecto,vosotros,ido
9,ES,Subjuntivo,Subjuntivo pretérito perfecto,ellos/ellas,ido
9,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,yo,fuera
9,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,tú,fueras
9,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,él/ella,fuera
